emotion,image_id,filename,score
disgust,image_91,gosta-adrian-nilsson_house-at-the-beach-1919.jpg,-0.091
disgust,image_593,myron-stout_untitled-5-2-17-55-1955.jpg,-0.091
disgust,image_559,john-ferren_grazioso-1933.jpg,-0.091
disgust,image_853,john-mclaughlin_number-11-1964.jpg,-0.091
disgust,image_255,norman-bluhm_coney-island-beauty-1974.jpg,-0.087
disgust,image_271,fritz-winter_kleiner-garten-1961.jpg,-0.087
disgust,image_758,morris-graves_vessel-in-a-drift-of-diamond-light-in-the-sky-of-the-mind-1944.jpg,-0.087
disgust,image_648,martin-barre_62-5-1962.jpg,-0.087
disgust,image_805,jacoba-van-heemskerck_baum-1913.jpg,-0.087
disgust,image_484,edward-avedisian_untitled-017-1965.jpg,-0.087
disgust,image_5,eva-hesse_untitled.jpg,-0.087
disgust,image_365,nicolas-de-sta-l_b-teau.jpg,-0.083
disgust,image_106,richard-diebenkorn_ocean-park-no-30.jpg,-0.083
disgust,image_65,morris-louis_blue-veil-1958.jpg,-0.083
disgust,image_85,robert-ryman_untitled-1959.jpg,-0.083
disgust,image_296,kazuo-shiraga_untitled-1979.jpg,-0.083
disgust,image_754,mira-schendel_untitled-1963(1).jpg,-0.083
disgust,image_665,pierre-tal-coat_untitled-1975(2).jpg,-0.083
disgust,image_319,ad-reinhardt_abstract-painting-1961.jpg,-0.083
disgust,image_363,paul-klee_rock-chamber-1929.jpg,-0.083
disgust,image_18,patrick-heron_scarlet-lemon-and-ultramarine-march-1957-1957.jpg,-0.053
disgust,image_320,olivier-debre_esquisse-boulogne-1988.jpg,-0.05
disgust,image_543,patrick-heron_azalea-garden-may-1956-1956.jpg,-0.048
disgust,image_781,charlotte-posenenske_untitled-after-nature-tree-trunks-1959.jpg,-0.045
disgust,image_657,john-mclaughlin_number-17-1962.jpg,-0.045
disgust,image_220,louis-cane_les-grilles-1976.jpg,-0.045
disgust,image_169,kenzo-okada_red-and-orange-1968.jpg,-0.045
disgust,image_199,marsden-hartley_abstraction-1914.jpg,-0.045
disgust,image_196,mark-rothko_no-1-royal-red-and-blue-1954.jpg,-0.045
disgust,image_118,yves-gaucher_naka-1962.jpg,-0.043
disgust,image_892,lee-krasner_untitled-1949.jpg,-0.043
disgust,image_903,john-hoyland_17-3-69-1969.jpg,-0.043
disgust,image_398,robert-ryman_points-1963.jpg,-0.043
disgust,image_325,fritz-winter_schwarz-vor-grau-und-gelb-1954.jpg,-0.042
disgust,image_113,giulio-turcato_composizione-grigio-rosa-1957.jpg,-0.042
disgust,image_868,ad-reinhardt_abstract-painting-red-1952.jpg,-0.042
disgust,image_495,mark-rothko_no-3-no-13.jpg,-0.042
disgust,image_674,bice-lazzari_rhythm-1956(2).jpg,-0.042
disgust,image_521,edward-avedisian_untitled-yellows-and-greens-1975.jpg,-0.042
disgust,image_38,bob-law_no-62-black-blue-violet-blue-1967.jpg,-0.042
disgust,image_64,nasreen-mohamedi_untitled-1969.jpg,-0.042
disgust,image_838,rene-duvillier_serpent-de-mer-1955-1(1).jpg,-0.042
disgust,image_361,norman-bluhm_easter-morning-1979.jpg,0.0
disgust,image_643,john-ferren_untitled-1932.jpg,0.0
disgust,image_24,sam-francis_middle-blue-iii-1959.jpg,0.0
disgust,image_456,blinky-palermo_untitled-1964.jpg,0.0
disgust,image_802,giorgio-cavallon_untitled-1956.jpg,0.0
disgust,image_154,jean-rene-bazaine_rocks-trees-and-plain-1952.jpg,0.0
disgust,image_762,jack-bush_apple-blossom-burst-1971.jpg,0.0
disgust,image_219,julius-evola_paesaggio-interiore-apertura-del-diaframma-1921.jpg,0.0
disgust,image_380,kenzo-okada_untitled-1963.jpg,0.0
disgust,image_33,wladyslaw-strzeminski_unist-composition-14-1934.jpg,0.0
disgust,image_733,perle-fine_untitled-1940.jpg,0.0
disgust,image_314,rene-duvillier_chevaux-de-mer-1955(1).jpg,0.0
disgust,image_607,walter-darby-bannard_april-breakout-1981.jpg,0.0
disgust,image_323,stephen-mueller_manitou-1971.jpg,0.0
disgust,image_444,jack-bush_big-a-1968.jpg,0.0
disgust,image_20,esteban-vicente_untitled-1959.jpg,0.0
disgust,image_77,jean-helion_abstract-copmosition-1934.jpg,0.0
disgust,image_586,mark-rothko_no-2-no-7-and-no-2-1951.jpg,0.0
disgust,image_649,rudolf-bauer_concentric-1925.jpg,0.0
disgust,image_11,alberto-magnelli_animated-tension-1953.jpg,0.0
disgust,image_519,brice-marden_the-dylan-painting-1966(1).jpg,0.0
disgust,image_772,bice-lazzari_red-and-white-signals-1930(2).jpg,0.0
disgust,image_19,gustave-singier_collines-1954.jpg,0.0
disgust,image_757,helmut-sturm_the-blue-phantom-1961.jpg,0.0
disgust,image_833,howard-mehring_amarillo-1958.jpg,0.0
disgust,image_442,barnett-newman_the-wild-1950.jpg,0.0
disgust,image_445,alfred-manessier_12-1956.jpg,0.0
disgust,image_164,vajda-lajos_ancestral-nature-1938.jpg,0.0
disgust,image_894,princess-fahrelnissa-zeid_triton-octopus-1953.jpg,0.0
disgust,image_336,arthur-pinajian_untitled-1960.jpg,0.0
disgust,image_885,bram-van-velde_le-bonheur-de-matisse-1981.jpg,0.042
disgust,image_594,paul-klee_in-the-style-of-kairouan-1914.jpg,0.042
disgust,image_659,william-baziotes_still-life-1945.jpg,0.042
disgust,image_254,john-ferren_red-spot-1954.jpg,0.042
disgust,image_318,sam-francis_reefs-1955.jpg,0.043
disgust,image_473,kenzo-okada_decision-1956.jpg,0.043
disgust,image_56,paul-reed_18-l-1965.jpg,0.043
disgust,image_171,giorgio-morandi_still-life-1962.jpg,0.043
disgust,image_682,paul-jenkins_phenomena-lands-end.jpg,0.043
disgust,image_299,arthur-dove_nature-symbolized-1911.jpg,0.043
disgust,image_582,tsuruko-yamazaki_work-1963.jpg,0.043
disgust,image_183,rupprecht-geiger_oe-280-komposition-in-rot-mit-wei-und-blau-1959.jpg,0.043
disgust,image_679,sadamasa-motonaga_sakuhin-1964.jpg,0.043
disgust,image_888,li-yuan-chia_folding-scroll-1963.jpg,0.045
disgust,image_544,serge-charchoune_the-tree-1928.jpg,0.045
disgust,image_393,helen-frankenthaler_tutti-fruitti-1966.jpg,0.045
disgust,image_67,helen-frankenthaler_mountains-and-sea-1962.jpg,0.045
disgust,image_236,kazuo-nakamura_into-space-3-1957.jpg,0.045
disgust,image_454,willi-baumeister_harps-1945.jpg,0.045
disgust,image_700,akira-kanayama_work-1957-3.jpg,0.048
disgust,image_69,clyfford-still_untitled-1951.jpg,0.05
disgust,image_76,mark-rothko_untitled-1970.jpg,0.05
disgust,image_302,wassily-kandinsky_black-and-violet-1923.jpg,0.083
disgust,image_604,marcel-barbeau_natashkouan-1956.jpg,0.083
disgust,image_655,ray-parker_untitled-71-1974.jpg,0.083
disgust,image_577,warren-rohrer_edge-3-1985.jpg,0.083
disgust,image_533,gillian-ayres_tadwalis-island-1982.jpg,0.083
disgust,image_197,jacques-h-rold_the-night-is-liquid-1972.jpg,0.087
disgust,image_294,ray-parker_spring-1984.jpg,0.087
disgust,image_421,julius-evola_astrazione-1921.jpg,0.087
disgust,image_224,manuel-rivera_metamorfosis-1960.jpg,0.087
disgust,image_241,william-scott_painting-1959.jpg,0.087
disgust,image_311,gustave-singier_provence-vent-lumiere-1958.jpg,0.091
disgust,image_277,leo-leuppi_muschel-v-gel-1948.jpg,0.091
disgust,image_356,dan-christensen_crux-1969.jpg,0.091
disgust,image_886,john-ferren_three-rocks-1949.jpg,0.091
disgust,image_188,kazuo-shiraga_work-1972.jpg,0.091
disgust,image_355,karl-otto-gotz_smolbeck-1956.jpg,0.095
disgust,image_745,vajda-lajos_huge-landscape-mask-1938.jpg,0.095
disgust,image_800,willi-baumeister_animated-slope-1949.jpg,0.095
disgust,image_576,sam-francis_hail-hailey-1986.jpg,0.095
disgust,image_31,louis-schanker_untitled-1939.jpg,0.1
disgust,image_677,lee-krasner_noon-1947.jpg,0.125
disgust,image_436,jean-messagier_printemps-du-monde-1967.jpg,0.125
disgust,image_647,bernard-cohen_fall-1964.jpg,0.125
disgust,image_347,afro_il-pendolo-1963.jpg,0.13
disgust,image_7,wladyslaw-strzeminski_rudow-osa-1949.jpg,0.13
disgust,image_288,louis-schanker_football-3-1950.jpg,0.13
disgust,image_884,craig-kauffman_studio-1958.jpg,0.13
disgust,image_590,arthur-beecher-carles_landscape-1910.jpg,0.136
disgust,image_413,charlotte-posenenske_bretagne-1960-1(1).jpg,0.136
disgust,image_550,morris-louis_floral-v-1960.jpg,0.136
disgust,image_407,william-scott_composition-with-blue-and-black-1959.jpg,0.136
disgust,image_705,helen-frankenthaler_robinson-s-wrap-1974.jpg,0.136
disgust,image_240,charlotte-posenenske_striped-picture-1962(1).jpg,0.136
disgust,image_87,ernst-wilhelm-nay_farbholzschnitt-1952-4-1952.jpg,0.143
disgust,image_749,theodoros-stamos_infinity-field-lefkada-series-i-1980.jpg,0.167
disgust,image_353,bradley-walker-tomlin_number-2-1950.jpg,0.167
disgust,image_440,afro_nero-verde-azzurro-1960.jpg,0.167
disgust,image_536,sam-francis_untitled-1984-1.jpg,0.167
disgust,image_388,willi-baumeister_owambo-1948.jpg,0.167
disgust,image_815,ralph-hotere_black-painting-1964.jpg,0.167
disgust,image_553,jacoba-van-heemskerck_abstract-composition.jpg,0.167
disgust,image_449,willi-baumeister_monturi-with-red-and-blue-1953.jpg,0.174
disgust,image_4,willi-baumeister_phantom-and-yellow-table-1952.jpg,0.174
disgust,image_125,hedda-sterne_machine-5-1950.jpg,0.174
disgust,image_351,alberto-magnelli_mystere-vert-1952.jpg,0.174
disgust,image_128,edward-corbett_white-provincetown-1959.jpg,0.174
disgust,image_615,nicolas-de-sta-l_marseille-sous-la-neige-1954.jpg,0.174
disgust,image_243,mark-rothko_no-2-1964.jpg,0.174
disgust,image_298,john-ferren_untitled-1952-1.jpg,0.174
disgust,image_862,clyfford-still_ph-21-1962.jpg,0.174
disgust,image_309,nicolas-de-sta-l_nature-morte-1952.jpg,0.182
disgust,image_491,david-bomberg_the-mud-bath-1914.jpg,0.182
disgust,image_394,barnett-newman_onement-i-1948.jpg,0.182
disgust,image_902,kazuo-nakamura_inner-structure-no-5-1955.jpg,0.182
disgust,image_396,cy-twombly_tiznit.jpg,0.182
disgust,image_512,richard-pousette-dart_chavade-1951.jpg,0.182
disgust,image_346,peter-busa_untitled-1964.jpg,0.19
disgust,image_198,lawren-harris_nature-rhythms-1950.jpg,0.19
disgust,image_611,conrad-marca-relli_trial-1956.jpg,0.2
disgust,image_426,karl-otto-gotz_untitled-1953.jpg,0.2
disgust,image_882,norman-bluhm_green-frost-1957.jpg,0.2
disgust,image_22,frank-stella_die-fahne-hoch-1959.jpg,0.208
disgust,image_238,arthur-beecher-carles_abstraction-1941.jpg,0.208
disgust,image_50,rupprecht-geiger_farbmodulationen-1962.jpg,0.208
disgust,image_369,denise-green_cos-cob-1987.jpg,0.208
disgust,image_747,vajda-lajos_mask-with-moon-1938.jpg,0.217
disgust,image_89,richard-pousette-dart_illumination-gothic-1958.jpg,0.217
disgust,image_720,morris-louis_seal-1959.jpg,0.217
disgust,image_235,martha-diamond_cityscape-with-blue-shadows-3-1994.jpg,0.217
disgust,image_165,eugene-leroy_bouquet-de-fleur-1958.jpg,0.217
disgust,image_379,hassel-smith_untitled-1959-1.jpg,0.217
disgust,image_376,leo-leuppi_befl-gelt-1949.jpg,0.217
disgust,image_43,jay-defeo_the-ver-nica-1957.jpg,0.217
disgust,image_552,kazuo-shiraga_pleasure-of-wearing-1971.jpg,0.227
disgust,image_488,ralph-rosenborg_landscape-study-sky-and-clouds-1940.jpg,0.227
disgust,image_891,kazuo-shiraga_karin-1976.jpg,0.227
disgust,image_654,jean-arp_configuration.jpg,0.227
disgust,image_222,rupprecht-geiger_oe-250-schwarz-vor-zweimal-rot-1957.jpg,0.238
disgust,image_761,jean-messagier_composition-1950.jpg,0.25
disgust,image_66,bernard-schultze_vitalit-1955.jpg,0.25
disgust,image_256,louis-schanker_untitled-1949.jpg,0.25
disgust,image_899,perle-fine_a-timeless-moment-1954.jpg,0.25
disgust,image_8,jock-macdonald_riviera-winter-colour-symphony-1955.jpg,0.25
disgust,image_493,theodoros-stamos_infinity-field-lefkada-series-1980(1).jpg,0.25
disgust,image_203,jean-rene-bazaine_chicago-detail-1953.jpg,0.25
disgust,image_526,claude-georges_composition-geometrique-1957.jpg,0.25
disgust,image_797,william-baziotes_dusk-1958.jpg,0.261
disgust,image_114,kazuo-shiraga_sacred-flame-1975.jpg,0.261
disgust,image_49,wladyslaw-strzeminski_unistic-composition-1932.jpg,0.261
disgust,image_693,charlotte-posenenske_untitled-1962.jpg,0.261
disgust,image_378,zao-wou-ki_embrasement-1954.jpg,0.261
disgust,image_179,willi-baumeister_mask-4-1936.jpg,0.261
disgust,image_466,paolo-scheggi_untitled-1960-1.jpg,0.261
disgust,image_861,denise-green_surya-chandra-1-1986.jpg,0.261
disgust,image_691,joan-miro_not_detected_227973.jpg,0.263
disgust,image_16,henri-michaux_untitled-1961.jpg,0.273
disgust,image_263,john-marin_autumn-coloring-no-4-1952.jpg,0.273
disgust,image_883,morris-louis_dalet-zayin-1959.jpg,0.273
disgust,image_438,arthur-dove_foghorns-1929.jpg,0.273
disgust,image_627,afro_figure.jpg,0.273
disgust,image_105,morris-louis_breaking-hue-1954.jpg,0.273
disgust,image_596,roger-de-la-fresnaye_smoking-in-the-shelter-1918.jpg,0.273
disgust,image_880,alfred-manessier_l-apparition-a-marie-de-magdala-1978.jpg,0.273
disgust,image_448,ray-parker_untitled-1964.jpg,0.273
disgust,image_777,antonio-areal_untitled-1962.jpg,0.286
disgust,image_652,william-baziotes_the-room-1945.jpg,0.286
disgust,image_625,lynda-benglis_baby-blatt-1969.jpg,0.292
disgust,image_580,roger-bissi-re_vend-miaire-1963.jpg,0.292
disgust,image_333,hedda-sterne_n-y-1-road-4-1956.jpg,0.304
disgust,image_460,ray-parker_untitled-1961.jpg,0.304
disgust,image_375,chu-teh-chun_clair-d-obscurite-1988.jpg,0.304
disgust,image_581,jean-paul-riopelle_landing-1958.jpg,0.304
disgust,image_10,tsuruko-yamazaki_untitled-1965.jpg,0.304
disgust,image_431,stephen-mueller_allstar-galilee-1970.jpg,0.318
disgust,image_13,samuel-buri_composition-schwendi-1961.jpg,0.318
disgust,image_865,willi-baumeister_stone-garden-1939.jpg,0.318
disgust,image_905,arshile-gorky_one-year-the-milkweed.jpg,0.333
disgust,image_875,craig-kauffman_untitled-1958.jpg,0.333
disgust,image_327,conrad-marca-relli_the-surge-1958.jpg,0.333
disgust,image_168,giuseppe-santomaso_bianco-e-nero-di-spagna-1959.jpg,0.333
disgust,image_447,john-ferren_untitled-1956.jpg,0.333
disgust,image_566,frank-lobdell_27-october-1949-1949.jpg,0.333
disgust,image_439,joan-hernandez-pijuan_pintura-222-60-1960.jpg,0.333
disgust,image_469,peter-busa_untitled-1957.jpg,0.333
disgust,image_340,willi-baumeister_montaru-9-1953.jpg,0.333
disgust,image_116,christo-coetzee_the-vortex-1963.jpg,0.348
disgust,image_849,kazuo-nakamura_inner-view-3-1955.jpg,0.348
disgust,image_26,robert-ryman_untitled-36-1963.jpg,0.348
disgust,image_9,kazuo-shiraga_untitled-1972.jpg,0.348
disgust,image_129,mark-rothko_black-on-maroon-3.jpg,0.348
disgust,image_712,marcelle-loubchansky_composition-1961-1.jpg,0.364
disgust,image_497,willem-de-kooning_door-to-the-river.jpg,0.364
disgust,image_60,jean-messagier_juillet-antennese-1962.jpg,0.364
disgust,image_185,fritz-winter_komposition-mit-rotem-fleck-1960.jpg,0.375
disgust,image_148,theo-gerber_brousse-africaine-1958.jpg,0.375
disgust,image_567,joan-mitchell_hemlock-1956(1).jpg,0.375
disgust,image_506,william-turnbull_head-blue-yellow-1956.jpg,0.375
disgust,image_623,jean-degottex_yugen-iii-1961.jpg,0.375
disgust,image_673,bram-van-velde_l-unique-iii-1973.jpg,0.375
disgust,image_86,bram-van-velde_sans-titre-paris-rue-g-t-le-coeur-1962.jpg,0.381
disgust,image_678,gerard-fromanger_drapeau-fran-aise-le-rouge-1968.jpg,0.381
disgust,image_251,luis-feito_n-mero-148-1959.jpg,0.381
disgust,image_177,peter-busa_venetian-glow-1959.jpg,0.381
disgust,image_402,kazuo-shiraga_fluid-red-1968.jpg,0.391
disgust,image_534,herbert-zangs_untitled-1958.jpg,0.391
disgust,image_475,jay-defeo_the-annunciation-1959.jpg,0.391
disgust,image_322,carl-buchheister_unvollendet-iv-1958.jpg,0.391
disgust,image_722,fritz-winter_untitled-1964.jpg,0.391
disgust,image_617,sam-gilliam_red-petals.jpg,0.391
disgust,image_458,antonio-areal_opus-ii-n-40-1961.jpg,0.4
disgust,image_371,luis-feito_n-mero-363-1962.jpg,0.4
disgust,image_249,mario-prassinos_untitled-1956.jpg,0.409
disgust,image_795,horia-damian_golden-constellation-1962.jpg,0.409
disgust,image_453,willi-baumeister_jurassic-1942.jpg,0.417
disgust,image_432,martin-barre_60-t-18-1960.jpg,0.417
disgust,image_362,kazuo-shiraga_koushin-san-1980-1.jpg,0.417
disgust,image_182,afro_cronaca-autobiographia-1953.jpg,0.417
disgust,image_25,michel-parmentier_peinture-n-10-1965.jpg,0.421
disgust,image_570,frank-lobdell_july-1954-1954.jpg,0.429
disgust,image_560,marcelle-loubchansky_vert-soleil-rose-1956.jpg,0.435
disgust,image_419,tsuruko-yamazaki_work-1957.jpg,0.435
disgust,image_90,francis-bott_composition-1957.jpg,0.435
disgust,image_857,jean-fautrier_d-pouille-1945.jpg,0.435
disgust,image_192,milton-resnick_painting-i-1957.jpg,0.435
disgust,image_624,serge-charchoune_grossissement-1927.jpg,0.455
disgust,image_565,victor-servranckx_opus-14-1927.jpg,0.455
disgust,image_339,hans-richter_labyrinth-1948.jpg,0.458
disgust,image_414,rene-duvillier_cronos-31-1982(1).jpg,0.458
disgust,image_306,jean-paul-riopelle_perspectives-1956.jpg,0.458
disgust,image_72,syed-haider-raza_clocher-du-village-1958.jpg,0.458
disgust,image_12,rene-duvillier_anubis-1987(1).jpg,0.478
disgust,image_138,marcelle-loubchansky_bethsabee-1956.jpg,0.478
disgust,image_569,louis-schanker_green-forms-1957.jpg,0.478
disgust,image_411,sam-francis_basel-mural-i-1958(2).jpg,0.5
disgust,image_418,lilia-carrillo_luna-de-silencio-1961.jpg,0.522
disgust,image_131,joan-mitchell_city-landscape-1955(1).jpg,0.522
disgust,image_209,akira-kanayama_work-1957-2.jpg,0.522
disgust,image_660,helen-frankenthaler_painted-on-21st-street-1951.jpg,0.522
disgust,image_354,antoni-tapies_grey-and-green-painting-1957.jpg,0.522
disgust,image_514,wols_the-blue-phantom-1951.jpg,0.524
disgust,image_839,edward-avedisian_untitled-033-1970.jpg,0.542
disgust,image_457,wols_untitled-1945.jpg,0.542
disgust,image_83,rene-duvillier_jouissance-de-l-espace-1975(1).jpg,0.542
disgust,image_859,helen-frankenthaler_round-trip-1957.jpg,0.542
disgust,image_324,jean-miotte_untitled-1959.jpg,0.545
disgust,image_642,afro_untitled-1957.jpg,0.545
disgust,image_703,dan-christensen_nathans-diamond-1987.jpg,0.545
disgust,image_228,kazuo-shiraga_celebration-1967.jpg,0.565
disgust,image_726,edward-avedisian_dreaming-figure-1978.jpg,0.565
disgust,image_619,albert-bitran_untitled-1970.jpg,0.565
disgust,image_278,albert-rafols-casamada_paisajo-1960.jpg,0.571
disgust,image_476,paul-jenkins_phenomena-amber-sight.jpg,0.571
disgust,image_283,arshile-gorky_the-liver-is-the-cock-s-comb.jpg,0.591
disgust,image_410,josef-ma_drops-of-light-1960.jpg,0.609
disgust,image_730,jean-fautrier_it-s-how-you-feel-1958.jpg,0.609
disgust,image_876,enrico-baj_la-madmoiselle-du-jamaica-1954.jpg,0.609
disgust,image_573,betty-goodwin_nerves-14-1995.jpg,0.609
disgust,image_284,modest-cuixart_untitled-1959.jpg,0.619
disgust,image_831,jack-bush_three-greens-and-black-1958.jpg,0.619
disgust,image_187,jean-fautrier_otage-1943.jpg,0.625
disgust,image_901,john-ferren_composition-brun-1933.jpg,0.636
disgust,image_157,stanley-boxer_heatscreambeat-1985.jpg,0.652
disgust,image_75,lovis-corinth_cowshed-1912.jpg,0.652
disgust,image_804,horia-damian_cosmogonie-1962.jpg,0.667
disgust,image_609,manuel-rivera_metamorfosis-nocturno-1960.jpg,0.667
disgust,image_234,victor-hugo_abstract-composition.jpg,0.682
disgust,image_867,modest-cuixart_pintura-i-mat-ries-1960.jpg,0.682
disgust,image_738,william-congdon_the-black-city-i-new-york-1949.jpg,0.682
disgust,image_787,martin-disler_untitled-1982.jpg,0.696
disgust,image_430,modest-cuixart_cercle-dor-1958.jpg,0.708
disgust,image_360,jean-miotte_texas-1951.jpg,0.708
disgust,image_631,modest-cuixart_di-legs-1959.jpg,0.739
disgust,image_702,luis-feito_untitled-1964.jpg,0.75
disgust,image_190,sam-francis_untitled-1988-1.jpg,0.783
disgust,image_80,marcelle-loubchansky_polynesie-en-bleu-1953.jpg,0.789
disgust,image_216,alberto-burri_combustione-1957.jpg,0.792
disgust,image_1,modest-cuixart_constelaci-n-1949.jpg,0.864
fear,image_500,john-mclaughlin_number-27-1964.jpg,-0.864
fear,image_707,paul-feeley_untitled-april-15-1964.jpg,-0.818
fear,image_244,ronnie-landfield_nightfall-1994.jpg,-0.818
fear,image_877,william-turnbull_18-1963-1963.jpg,-0.783
fear,image_723,jeremy-moon_naxos-1964.jpg,-0.773
fear,image_681,daniel-buren_peinture-acrylique-blanche-sur-tissu-ray-blanc-et-orange-1967.jpg,-0.75
fear,image_719,agnes-martin_untitled-1959-1.jpg,-0.739
fear,image_524,ben-nicholson_june-1937-painting-1937.jpg,-0.727
fear,image_811,piero-manzoni_achrome-1958.jpg,-0.708
fear,image_206,walter-darby-bannard_aberddeen-i-1970.jpg,-0.7
fear,image_480,kazuo-shiraga_untitled-blue-1969.jpg,-0.696
fear,image_456,blinky-palermo_untitled-1964.jpg,-0.696
fear,image_852,auguste-herbin_nude-1960.jpg,-0.696
fear,image_911,jean-messagier_ciel-deplisseur-1971.jpg,-0.667
fear,image_394,barnett-newman_onement-i-1948.jpg,-0.652
fear,image_769,john-hoyland_april-1961-1961.jpg,-0.636
fear,image_141,walter-darby-bannard_liberty-garden-1972.jpg,-0.625
fear,image_341,hedda-sterne_tondo-22-1953.jpg,-0.619
fear,image_337,peter-joseph_yellow-painting-1969.jpg,-0.609
fear,image_162,hilma-af-klint_the-swan-no-16-1915.jpg,-0.609
fear,image_236,kazuo-nakamura_into-space-3-1957.jpg,-0.591
fear,image_433,janos-mattis-teutsch_soulflowers.jpg,-0.591
fear,image_610,jiro-yoshihara_work-1965.jpg,-0.591
fear,image_827,larry-zox_fowey-light-1974.jpg,-0.591
fear,image_694,barnett-newman_third-station-1960.jpg,-0.583
fear,image_321,ben-nicholson_1924-first-abstract-painting-chelsea-1924.jpg,-0.565
fear,image_515,mark-rothko_untitled-4(1).jpg,-0.565
fear,image_580,roger-bissi-re_vend-miaire-1963.jpg,-0.542
fear,image_879,rupprecht-geiger_675-73-sequenz-kalt-warm-portrait-der-farbe-cerise-1973.jpg,-0.542
fear,image_466,paolo-scheggi_untitled-1960-1.jpg,-0.522
fear,image_851,paul-feeley_apyu-1963.jpg,-0.5
fear,image_270,wassily-kandinsky_color-study-squares-with-concentric-circles-1913(1).jpg,-0.5
fear,image_377,ernst-wilhelm-nay_rhythmic-composition-1951.jpg,-0.5
fear,image_217,paul-klee_flora-on-sand-1927(1).jpg,-0.5
fear,image_837,jean-rene-bazaine_fuite-d-act-on-1984.jpg,-0.5
fear,image_598,rene-duvillier_sea-1960(1).jpg,-0.478
fear,image_184,gene-davis_black-grey-beat-1964(1).jpg,-0.478
fear,image_366,paul-jenkins_not_detected_235722.jpg,-0.478
fear,image_390,giulio-turcato_il-tunnel-1970.jpg,-0.478
fear,image_896,rudolf-bauer_lines-1922.jpg,-0.478
fear,image_180,victor-pasmore_yellow-abstract-1961.jpg,-0.476
fear,image_422,doug-ohlson_china-series-a-flamingo-1975.jpg,-0.458
fear,image_88,john-ferren_quiet-1965.jpg,-0.45
fear,image_59,roberto-matta_snail-s-trace-1937.jpg,-0.45
fear,image_124,friedel-dzubas_east-journey-1968.jpg,-0.435
fear,image_307,kazuo-nakamura_structures-1956.jpg,-0.435
fear,image_546,jack-bush_leap-on-blue-1976.jpg,-0.435
fear,image_790,willi-baumeister_bluxao-1955.jpg,-0.435
fear,image_311,gustave-singier_provence-vent-lumiere-1958.jpg,-0.435
fear,image_255,norman-bluhm_coney-island-beauty-1974.jpg,-0.429
fear,image_502,willi-baumeister_africa-i-1942.jpg,-0.429
fear,image_489,friedel-dzubas_color-test-1987.jpg,-0.417
fear,image_574,christo-coetzee_spiral-axis-1949.jpg,-0.409
fear,image_33,wladyslaw-strzeminski_unist-composition-14-1934.jpg,-0.409
fear,image_84,jean-messagier_la-grande-fracture-des-matins-1992.jpg,-0.409
fear,image_664,giovanni-anselmo_studio-per-la-mia-ombra-verso-l-infinito-dalla-cima-dello-stromboli-durante-l-alba-del-16-1965.jpg,-0.391
fear,image_326,mark-tobey_canticle-1954.jpg,-0.391
fear,image_864,edwin-dickinson_o-neil-s-wharf-1913.jpg,-0.391
fear,image_803,denise-green_two-figures-1976.jpg,-0.381
fear,image_39,frank-stella_blue-horizon-1958.jpg,-0.375
fear,image_413,charlotte-posenenske_bretagne-1960-1(1).jpg,-0.375
fear,image_142,karl-benjamin_14-1965.jpg,-0.364
fear,image_499,pierre-tal-coat_en-grimpant-1962.jpg,-0.364
fear,image_744,gosta-adrian-nilsson_komposition-1917.jpg,-0.364
fear,image_242,dan-christensen_hornet-1970.jpg,-0.35
fear,image_423,edward-wadsworth_landscape-1913(1).jpg,-0.35
fear,image_607,walter-darby-bannard_april-breakout-1981.jpg,-0.348
fear,image_683,jean-messagier_machine-pour-toulouse-lautrec-1991.jpg,-0.348
fear,image_832,li-yuan-chia_untitled-1960.jpg,-0.348
fear,image_193,theodoros-stamos_delphic-shibboleth-1959.jpg,-0.348
fear,image_545,jean-degottex_suite-la-rose-1959.jpg,-0.333
fear,image_3,alfred-manessier_untitled-1952.jpg,-0.333
fear,image_224,manuel-rivera_metamorfosis-1960.jpg,-0.333
fear,image_95,richard-pousette-dart_symphony-no-1-the-transcendental-1942.jpg,-0.333
fear,image_544,serge-charchoune_the-tree-1928.jpg,-0.333
fear,image_881,kenzo-okada_footsteps-1954.jpg,-0.333
fear,image_202,arthur-pinajian_untitled-landscape-woodstock-no-3876-1960.jpg,-0.333
fear,image_687,giorgio-cavallon_untitled-1946.jpg,-0.333
fear,image_382,stanley-boxer_boundsplayedpause-1982.jpg,-0.318
fear,image_119,rene-duvillier_le-jeu-du-sterne-et-de-la-mer-1955(1).jpg,-0.318
fear,image_102,max-weber_slide-lecture-at-the-metropolitan-museum.jpg,-0.318
fear,image_454,willi-baumeister_harps-1945.jpg,-0.318
fear,image_175,paul-feeley_trajan-1960.jpg,-0.318
fear,image_53,christo-coetzee_et-in-arcadia-ego-1964.jpg,-0.318
fear,image_282,hedda-sterne_alaska-1-1958.jpg,-0.304
fear,image_895,alfred-jensen_tattoed-1958.jpg,-0.304
fear,image_239,willi-baumeister_aru-dark-blue-1955.jpg,-0.304
fear,image_652,william-baziotes_the-room-1945.jpg,-0.292
fear,image_208,nicolas-de-sta-l_marine.jpg,-0.292
fear,image_530,edward-corbett_mt-holyoke-45-1956.jpg,-0.292
fear,image_279,jean-rene-bazaine_figure-sur-fond-d-arbre-1945.jpg,-0.286
fear,image_905,arshile-gorky_one-year-the-milkweed.jpg,-0.286
fear,image_695,kazuo-nakamura_inner-structure-1955.jpg,-0.286
